date,store_nbr,family,type,cluster,sales,onpromotion,dcoilwtico,holiday,before_holiday,after_holiday,special_day,store_closed,disaster,payday,sales_lag_1,sales_lag_2,sales_lag_7,pct_change,sales_window_7,sales_window_14,sales_window_30,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)","sin(9,freq=YE-DEC)","cos(9,freq=YE-DEC)","sin(10,freq=YE-DEC)","cos(10,freq=YE-DEC)","sin(11,freq=YE-DEC)","cos(11,freq=YE-DEC)","sin(12,freq=YE-DEC)","cos(12,freq=YE-DEC)"
3/18/2017,0,12,3,12,8.011686729,20,-0.755911289,0,0,0,0,0,0,0.125,8.14815644,7.984121959,8.014335737,0.178315718,7.936711211,7.97130771,7.911519503,0,0,0,0,1,0,0,0.965739938,0.259511797,0.501241813,-0.865307254,-0.70558361,-0.708626678,-0.867456355,0.497513289,0.255353295,0.966847814,0.99999074,0.004303538,0.263665493,-0.964614176,-0.863142128,-0.504961055,-0.711656622,0.702527474,0.49377555,0.869589389,0.967937783,-0.251190064,0.008606997,-0.999962959
3/19/2017,0,12,3,12,7.285506549,19,-0.755911289,0,0,0,0,0,0,0.0625,8.011686729,8.14815644,7.271703707,-0.127604167,7.936302693,7.971628227,7.916053774,0,0,0,0,0,1,0,0.970063922,0.242849722,0.471159508,-0.882048025,-0.741222011,-0.671259958,-0.831170626,0.556017437,0.3375229,0.941317318,0.995105311,-0.098820139,0.145799197,-0.989314204,-0.924290722,-0.38168922,-0.594726687,0.803927962,0.635432301,0.772156584,0.903355802,-0.428891938,-0.19667289,-0.98046916
3/20/2017,0,12,3,12,8.057694195,19,-0.777370119,0,0,0,0,0,0,0.03125,7.285506549,8.011686729,7.958227192,-0.51641791,7.937323674,7.97460658,7.897792013,0,0,0,0,0,0,1,0.974100455,0.226115686,0.440518784,-0.897743394,-0.774884041,-0.632103411,-0.790945657,0.611886401,0.417193603,0.908817637,0.979613692,-0.200890555,0.02581844,-0.999666649,-0.967937783,-0.251190064,-0.463550271,0.886070622,0.758305808,0.651898996,0.806479946,-0.591261445,-0.393590277,-0.91928597
3/21/2017,0,12,3,12,8.178358166,21,-0.807412479,0,0,0,0,0,0,0.015625,8.057694195,7.285506549,7.928766322,1.165294925,7.952464354,7.982879586,7.894007302,1,0,0,0,0,0,0,0.977848342,0.209314646,0.409355959,-0.912374758,-0.806479946,-0.591261445,-0.746972088,0.664855398,0.49377555,0.869589389,0.953680997,-0.300819808,-0.09453675,-0.995521372,-0.993256849,-0.1159346,-0.321269662,0.946987753,0.858763958,0.512371412,0.680773409,-0.732494072,-0.573772268,-0.819014887
3/22/2017,0,12,3,12,8.03106018,27,-0.796878145,0,0,0,0,0,0,0.0078125,8.178358166,8.057694195,8.038512021,0.128286348,7.99125393,7.949293184,7.924410065,0,1,0,0,0,0,0,0.98130647,0.192451582,0.377707965,-0.925924777,-0.835925479,-0.548842958,-0.699458327,0.714673386,0.566701756,0.823923006,0.917583626,-0.397542814,-0.213520915,-0.976938493,-0.999768502,0.021516097,-0.171293144,0.985220107,0.933837229,0.357698239,0.530730048,-0.847540923,-0.729557554,-0.683919422
3/23/2017,0,12,3,12,7.911690521,22,-0.8081928,0,0,0,0,0,0,0.00390625,8.03106018,8.178358166,7.984121959,-0.137001684,7.990141394,7.945656633,7.928946421,0,0,1,0,0,0,0,0.984473817,0.17553149,0.345612313,-0.938377392,-0.863142128,-0.504961055,-0.648629561,0.761104259,0.635432301,0.772156584,0.871706319,-0.490028666,-0.329408482,-0.944187509,-0.987349442,0.158559385,-0.017213356,0.999851839,0.98130647,0.192451582,0.361713731,-0.932289213,-0.85432217,-0.519743812
3/24/2017,0,12,3,12,8.10832229,24,-0.796487985,0,0,0,0,0,0,0.001953125,7.911690521,8.03106018,8.14815644,-0.112556929,7.980170252,7.946364776,7.927709087,0,0,0,1,0,0,0,0.987349442,0.158559385,0.313107041,-0.949717843,-0.888057323,-0.459732739,-0.594726687,0.803927962,0.699458327,0.714673386,0.816538051,-0.577291617,-0.440518784,-0.897743394,-0.956234827,0.292600336,0.137278772,0.990532452,0.999768502,0.021516097,0.179766586,-0.983709294,-0.942761143,-0.333468779
3/25/2017,0,12,3,12,7.956476798,25,-0.796487985,0,0,0,0,0,0,0.000976563,8.10832229,7.911690521,8.011686729,0.217375367,7.973549173,7.955299812,7.927216129,0,0,0,0,1,0,0,0.989932495,0.141540295,0.280230675,-0.95993269,-0.91060463,-0.413278608,-0.538005172,0.842941537,0.758305808,0.651898996,0.752666828,-0.658401585,-0.545240439,-0.838279705,-0.907013813,0.421100871,0.288482433,0.957485188,0.98867759,-0.150055398,-0.008606997,-0.999962959,-0.991114064,-0.133014707
3/26/2017,0,12,3,12,7.193685818,18,-0.796487985,0,0,0,0,0,0,0.000488281,7.956476798,8.10832229,7.285506549,-0.140921409,7.965545573,7.951031023,7.925651485,0,0,0,0,0,1,0,0.992222209,0.124479264,0.24702218,-0.969009826,-0.930723931,-0.365722523,-0.47873384,0.877960085,0.811539059,0.584298174,0.680773409,-0.732494072,-0.642054713,-0.766658819,-0.840618406,0.541627821,0.432775593,0.901501684,0.94836158,-0.317191289,-0.19667289,-0.98046916,-0.997324973,0.07309513
3/27/2017,0,12,3,12,7.948385285,22,-0.807412479,0,0,0,0,0,0,0.000244141,7.193685818,7.956476798,8.057694195,-0.533824045,7.959176125,7.94830959,7.903854845,0,0,0,0,0,0,1,0.994217907,0.107381347,0.213520915,-0.976938493,-0.94836158,-0.317191289,-0.417193603,0.908817637,0.858763958,0.512371412,0.601624063,-0.798779373,-0.729557554,-0.683919422,-0.758305808,0.651898996,0.566701756,0.823923006,0.880012204,-0.474951072,-0.377707965,-0.925924777,-0.961129784,0.276096973
3/28/2017,0,12,3,12,7.985484357,20,-0.755130968,0,0,0,0,0,0,0.00012207,7.948385285,7.193685818,8.178358166,1.127819549,7.942717541,7.947602822,7.904949886,1,0,0,0,0,0,0,0.995918996,0.09025161,0.179766586,-0.983709294,-0.963470549,-0.267814305,-0.353676122,0.935367949,0.89963087,0.436651232,0.516062391,-0.856550996,-0.806479946,-0.591261445,-0.661634618,0.749826401,0.687052767,0.726607525,0.785649855,-0.618671403,-0.545240439,-0.838279705,-0.88406751,0.467359217
3/29/2017,0,12,3,12,8.040768994,29,-0.71182315,0,0,0,0,0,0,6.10E-05,7.985484357,7.948385285,8.03106018,0.037809187,7.910485796,7.951685078,7.929366526,0,1,0,0,0,0,0,0.997324973,0.07309513,0.145799197,-0.989314204,-0.976010551,-0.21772323,-0.288482433,0.957485188,0.933837229,0.357698239,0.42500034,-0.90519319,-0.871706319,-0.490028666,-0.552435313,0.833555772,0.790945657,0.611886401,0.668063864,-0.74410394,-0.693281227,-0.72066715,-0.769414827,0.638749422
3/30/2017,0,12,3,12,7.846980982,34,-0.679439826,0,0,0,0,0,0,3.05E-05,8.040768994,7.985484357,7.911690521,0.056860742,7.912056888,7.951861096,7.957083948,0,0,1,0,0,0,0,0.998435421,0.05591699,0.111659007,-0.99374658,-0.98594815,-0.167051626,-0.221921513,0.975064532,0.961129784,0.276096973,0.329408482,-0.944187509,-0.924290722,-0.38168922,-0.432775593,0.901501684,0.875891705,0.482507742,0.530730048,-0.847540923,-0.816538051,-0.577291617,-0.622046748,0.782980104
3/31/2017,0,12,3,12,8.06652149,38,-0.670075973,0,0,0,0,0,0,1,7.846980982,8.040768994,8.10832229,-0.176224227,7.903068418,7.942362238,7.970590695,0,0,0,1,0,0,0,0.999250011,0.038722281,0.077386479,-0.99700117,-0.993256849,-0.1159346,-0.154308821,0.988022666,0.98130647,0.192451582,0.23030567,-0.973118337,-0.963470549,-0.267814305,-0.304921225,0.952377576,0.939856058,0.341570769,0.377707965,-0.925924777,-0.91060463,-0.413278608,-0.448229342,0.893918597
4/1/2017,0,12,3,12,8.272059622,39,-0.670075973,0,0,0,0,0,0,0.5,8.06652149,7.846980982,7.956476798,0.245600313,7.895861562,7.935459598,7.965476126,0,0,0,0,1,0,0,0.999768502,0.021516097,0.043022233,-0.999074115,-0.997917161,-0.064508449,-0.085964799,0.996298175,0.994217907,0.107381347,0.128748177,-0.99167732,-0.98867759,-0.150055398,-0.171293144,0.985220107,0.98130647,0.192451582,0.213520915,-0.976938493,-0.972118197,-0.23449139,-0.255353295,0.966847814
4/2/2017,0,12,3,12,7.301822342,25,-0.670075973,0,0,0,0,0,0,0.25,8.272059622,8.06652149,7.193685818,0.228257457,7.950653488,7.958127252,7.972270595,0,0,0,0,0,1,0,0.99999074,0.004303538,0.008606997,-0.999962959,-0.999916659,-0.012910296,-0.017213356,0.999851839,0.999768502,0.021516097,0.02581844,-0.999666649,-0.999546281,-0.030120305,-0.034421612,0.999407401,0.999250011,0.038722281,0.043022233,-0.999074115,-0.998879716,-0.047321388,-0.051619667,0.998666816
4/3/2017,0,12,3,12,7.96797318,32,-0.681390628,0,0,0,0,0,0,0.125,7.301822342,8.272059622,7.948385285,-0.621165644,7.958277159,7.958726743,7.950079363,0,0,0,0,0,0,1,0.999916659,-0.012910296,-0.02581844,-0.999666649,-0.999250011,0.038722281,0.051619667,0.998666816,0.997917161,-0.064508449,-0.077386479,-0.99700117,-0.995918996,0.09025161,0.103101697,0.99467082,0.993256849,-0.1159346,-0.128748177,-0.99167732,-0.989932495,0.141540295,0.154308821,0.988022666
4/4/2017,0,12,3,12,7.932362154,31,-0.652518749,0,0,0,0,0,0,0.0625,7.96797318,7.301822342,7.985484357,0.947368421,7.961071293,7.951936524,7.948714914,1,0,0,0,0,0,0,0.999546281,-0.030120305,-0.060213277,-0.998185534,-0.995918996,0.09025161,0.120208045,0.992748722,0.98867759,-0.150055398,-0.179766586,-0.983709294,-0.977848342,0.209314646,0.238672766,0.971100052,0.963470549,-0.267814305,-0.296712819,-0.954966755,-0.945596387,0.325342085,0.353676122,0.935367949
4/5/2017,0,12,3,12,8.158516245,43,-0.646666341,0,0,0,0,0,0,0.03125,7.932362154,7.96797318,8.040768994,-0.034996535,7.953468975,7.932208312,7.965615015,0,1,0,0,0,0,0,0.998879716,-0.047321388,-0.09453675,-0.995521372,-0.989932495,0.141540295,0.18822671,0.982125606,0.972118197,-0.23449139,-0.280230675,-0.95993269,-0.945596387,0.325342085,0.369724543,0.929141411,0.91060463,-0.413278608,-0.455906694,-0.890027576,-0.867456355,0.497513289,0.538005172,0.842941537
4/6/2017,0,12,3,12,7.808729307,43,-0.625207512,0,0,0,0,0,0,0.015625,8.158516245,7.932362154,7.846980982,0.253859964,7.972761539,7.942869775,7.97337365,0,0,1,0,0,0,0,0.997917161,-0.064508449,-0.128748177,-0.99167732,-0.98130647,0.192451582,0.255353295,0.966847814,0.94836158,-0.317191289,-0.377707965,-0.925924777,-0.89963087,0.436651232,0.49377555,0.869589389,0.835925479,-0.548842958,-0.601624063,-0.798779373,-0.758305808,0.651898996,0.699458327,0.714673386
4/7/2017,0,12,3,12,8.024534872,42,-0.603358522,0,0,0,0,0,0,0.0078125,7.808729307,8.158516245,8.06652149,-0.295246277,7.968022661,7.936072829,7.944763995,0,0,0,1,0,0,0,0.996658902,-0.081676395,-0.162807013,-0.986657933,-0.970063922,0.242849722,0.321269662,0.946987753,0.917583626,-0.397542814,-0.471159508,-0.882048025,-0.840618406,0.541627821,0.60847687,0.793571609,0.741222011,-0.671259958,-0.729557554,-0.683919422,-0.622046748,0.782980104,0.831170626,0.556017437
4/8/2017,0,12,3,12,8.063062911,45,-0.603358522,0,0,0,0,0,0,0.00390625,8.024534872,7.808729307,8.272059622,0.24095896,7.961519623,7.929229368,7.942824107,0,0,0,0,1,0,0,0.995105311,-0.098820139,-0.19667289,-0.98046916,-0.956234827,0.292600336,0.385663406,0.922639549,0.880012204,-0.474951072,-0.559589262,-0.828770087,-0.769414827,0.638749422,0.711656622,0.702527474,0.628762815,-0.777597147,-0.835925479,-0.548842958,-0.463550271,0.886070622,0.927541684,0.373719715
4/9/2017,0,12,3,12,7.240649694,28,-0.603358522,0,0,0,0,0,0,0.001953125,8.063062911,8.024534872,7.301822342,0.039292731,7.924072325,7.937451224,7.948420608,0,0,0,0,0,1,0,0.993256849,-0.1159346,-0.23030567,-0.973118337,-0.939856058,0.341570769,0.448229342,0.893918597,0.835925479,-0.548842958,-0.642054713,-0.766658819,-0.687052767,0.726607525,0.801361088,0.598180914,0.501241813,-0.865307254,-0.917583626,-0.397542814,-0.288482433,0.957485188,0.984473817,0.17553149
4/10/2017,0,12,3,12,7.79893331,42,-0.571755519,0,0,0,0,0,0,0.000976563,7.240649694,8.063062911,7.96797318,-0.560806553,7.919512023,7.939082421,7.929738471,0,0,0,0,0,0,1,0.991114064,-0.133014707,-0.263665493,-0.964614176,-0.920971288,0.38963045,0.508670944,0.860961016,0.785649855,-0.618671403,-0.717676914,-0.696376226,-0.594726687,0.803927962,0.875891705,0.482507742,0.361713731,-0.932289213,-0.972118197,-0.23449139,-0.103101697,0.99467082,0.999546281,-0.030120305
4/11/2017,0,12,3,12,7.891704659,48,-0.559270382,0,0,0,0,0,0,0.000488281,7.79893331,7.240649694,7.932362154,0.7482066,7.895914743,7.929023596,7.922683981,1,0,0,0,0,0,0,0.98867759,-0.150055398,-0.296712819,-0.954966755,-0.89963087,0.436651232,0.566701756,0.823923006,0.729557554,-0.683919422,-0.785649855,-0.618671403,-0.49377555,0.869589389,0.933837229,0.357698239,0.213520915,-0.976938493,-0.997917161,-0.064508449,0.085964799,0.996298175,0.972118197,-0.23449139
4/12/2017,0,12,3,12,8.124150603,76,-0.569414556,0,0,0,0,0,0,0.000244141,7.891704659,7.79893331,8.158516245,0.097250718,7.889994252,7.922235159,7.93750564,0,1,0,0,0,0,0,0.98594815,-0.167051626,-0.329408482,-0.944187509,-0.875891705,0.482507742,0.622046748,0.782980104,0.668063864,-0.74410394,-0.845249057,-0.534372558,-0.385663406,0.922639549,0.974100455,0.226115686,0.060213277,-0.998185534,-0.994217907,0.107381347,0.271958158,0.962309077,0.903355802,-0.428891938
4/13/2017,0,12,3,12,7.983440063,67,-0.566683432,0,1,0,0,0,0,0.00012207,8.124150603,7.891704659,7.808729307,0.261780105,7.883661721,7.929203649,7.943628907,0,0,1,0,0,0,0,0.982926552,-0.183998352,-0.361713731,-0.932289213,-0.849817092,0.527077709,0.674443619,0.738326354,0.601624063,-0.798779373,-0.895839291,-0.444378178,-0.271958158,0.962309077,0.995918996,0.09025161,-0.09453675,-0.995521372,-0.961129784,0.276096973,0.448229342,0.893918597,0.796182864,-0.60505607
4/14/2017,0,12,3,12,6.673297968,38,-0.566683432,1,0,0,0,0,0,6.10E-05,7.983440063,8.124150603,8.024534872,-0.131298162,7.90864973,7.938776774,7.94547277,0,0,0,1,0,0,0,0.979613692,-0.200890555,-0.393590277,-0.91928597,-0.821476553,0.570242293,0.723644038,0.690173388,0.530730048,-0.847540923,-0.936881346,-0.349647455,-0.154308821,0.988022666,0.998879716,-0.047321388,-0.24702218,-0.969009826,-0.89963087,0.436651232,0.60847687,0.793571609,0.655156357,-0.755493314
4/15/2017,0,12,3,12,7.616283562,54,-0.566683432,0,0,1,0,0,0,1,6.673297968,7.983440063,8.063062911,-0.730467417,7.782092424,7.875824902,7.91785203,0,0,0,0,1,0,0,0.976010551,-0.21772323,-0.42500034,-0.90519319,-0.790945657,0.611886401,0.769414827,0.638749422,0.455906694,-0.890027576,-0.967937783,-0.251190064,-0.034421612,0.999407401,0.982926552,-0.183998352,-0.393590277,-0.91928597,-0.811539059,0.584298174,0.746972088,0.664855398,0.486272707,-0.873807104
4/16/2017,0,12,3,12,7.07834158,60,-0.566683432,0,0,0,0,0,0,0.5,7.616283562,6.673297968,7.240649694,1.569620253,7.711485031,7.823417242,7.906829574,0,0,0,0,0,1,0,0.972118197,-0.23449139,-0.455906694,-0.890027576,-0.758305808,0.651898996,0.811539059,0.584298174,0.377707965,-0.925924777,-0.98867759,-0.150055398,0.085964799,0.996298175,0.94836158,-0.317191289,-0.530730048,-0.847540923,-0.699458327,0.714673386,0.858763958,0.512371412,0.296712819,-0.954966755
4/17/2017,0,12,3,12,8.20028826,73,-0.588922583,0,0,0,0,0,0,0.25,7.07834158,7.616283562,7.79893331,-0.416256158,7.69802917,7.814889936,7.878559448,0,0,0,0,0,0,1,0.967937783,-0.251190064,-0.486272707,-0.873807104,-0.723644038,0.690173388,0.849817092,0.527077709,0.296712819,-0.954966755,-0.998879716,-0.047321388,0.2051045,0.97874008,0.895839291,-0.444378178,-0.655156357,-0.755493314,-0.566701756,0.823923006,0.939856058,0.341570769,0.09453675,-0.995521372
4/18/2017,0,12,3,12,7.855544678,65,-0.595165151,0,0,0,0,0,0,0.125,8.20028826,7.07834158,7.891704659,2.07257384,7.77317368,7.836426202,7.886432217,1,0,0,0,0,0,0,0.963470549,-0.267814305,-0.516062391,-0.856550996,-0.687052767,0.726607525,0.88406751,0.467359217,0.213520915,-0.976938493,-0.998435421,0.05591699,0.321269662,0.946987753,0.826354199,-0.563150724,-0.763888613,-0.645348113,-0.417193603,0.908817637,0.987349442,0.158559385,-0.111659007,-0.99374658
4/19/2017,0,12,3,12,7.997326823,95,-0.672026775,0,0,0,0,0,0,0.0625,7.855544678,8.20028826,8.124150603,-0.29167811,7.767445425,7.830595942,7.900377224,0,1,0,0,0,0,0,0.958717817,-0.284359187,-0.545240439,-0.838279705,-0.648629561,0.761104259,0.914127988,0.405425728,0.128748177,-0.99167732,-0.987349442,0.158559385,0.432775593,0.901501684,0.741222011,-0.671259958,-0.85432217,-0.519743812,-0.255353295,0.966847814,0.999546281,-0.030120305,-0.313107041,-0.949717843
4/20/2017,0,12,3,12,7.842671475,72,-0.681000468,0,0,0,0,0,0,0.03125,7.997326823,7.855544678,7.983440063,0.152384645,7.742835955,7.815725779,7.898089219,0,0,1,0,0,0,0,0.953680997,-0.300819808,-0.573772268,-0.819014887,-0.60847687,0.793571609,0.939856058,0.341570769,0.043022233,-0.999074115,-0.965739938,0.259511797,0.538005172,0.842941537,0.642054713,-0.766658819,-0.924290722,-0.38168922,-0.085964799,0.996298175,0.976010551,-0.21772323,-0.501241813,-0.865307254
4/21/2017,0,12,3,12,8.04334217,75,-0.705190421,0,0,0,0,0,0,0.015625,7.842671475,7.997326823,6.673297968,-0.14333782,7.718685495,7.818171648,7.88542956,0,0,0,1,0,0,0,0.94836158,-0.317191289,-0.601624063,-0.798779373,-0.566701756,0.823923006,0.961129784,0.276096973,-0.043022233,-0.999074115,-0.933837229,0.357698239,0.635432301,0.772156584,0.530730048,-0.847540923,-0.972118197,-0.23449139,0.085964799,0.996298175,0.917583626,-0.397542814,-0.668063864,-0.74410394
4/22/2017,0,12,3,12,7.946263644,69,-0.705190421,0,0,0,0,0,0,0.0078125,8.04334217,7.842671475,7.616283562,0.222309505,7.856208909,7.819837166,7.885905948,0,0,0,0,1,0,0,0.942761143,-0.333468779,-0.628762815,-0.777597147,-0.523415607,0.852077521,0.977848342,0.209314646,-0.128748177,-0.99167732,-0.891981346,0.452072204,0.723644038,0.690173388,0.409355959,-0.912374758,-0.996658902,-0.081676395,0.255353295,0.966847814,0.826354199,-0.563150724,-0.806479946,-0.591261445
4/23/2017,0,12,3,12,7.059617628,54,-0.705190421,0,0,0,0,0,0,0.00390625,7.946263644,8.04334217,7.07834158,-0.092544987,7.89920649,7.809744226,7.887108443,0,0,0,0,0,1,0,0.936881346,-0.349647455,-0.655156357,-0.755493314,-0.47873384,0.877960085,0.989932495,0.141540295,-0.213520915,-0.976938493,-0.840618406,0.541627821,0.801361088,0.598180914,0.280230675,-0.95993269,-0.997324973,0.07309513,0.417193603,0.908817637,0.70558361,-0.708626678,-0.91060463,-0.413278608
4/24/2017,0,12,3,12,7.840312983,75,-0.7340623,0,0,0,0,0,0,0.001953125,7.059617628,7.946263644,8.20028826,-0.588172805,7.898039691,7.803026644,7.859721987,0,0,0,0,0,0,1,0.930723931,-0.365722523,-0.680773409,-0.732494072,-0.432775593,0.901501684,0.997324973,0.07309513,-0.296712819,-0.954966755,-0.780295851,0.625410573,0.867456355,0.497513289,0.145799197,-0.989314204,-0.974100455,0.226115686,0.566701756,0.823923006,0.559589262,-0.828770087,-0.976010551,-0.21772323
4/25/2017,0,12,3,12,7.943782692,71,-0.721577163,0,0,0,0,0,0,0.000976563,7.840312983,7.059617628,7.855544678,1.184006879,7.837836202,7.806027505,7.855686787,1,0,0,0,0,0,0,0.924290722,-0.38168922,-0.70558361,-0.708626678,-0.385663406,0.922639549,0.99999074,0.004303538,-0.377707965,-0.925924777,-0.711656622,0.702527474,0.920971288,0.38963045,0.008606997,-0.999962959,-0.927541684,0.373719715,0.699458327,0.714673386,0.393590277,-0.91928597,-0.999916659,-0.012910296
4/26/2017,0,12,3,12,7.961718816,75,-0.721577163,0,0,0,0,0,0,0.000488281,7.943782692,7.840312983,7.997326823,0.109055118,7.851160775,7.810178876,7.874713776,0,1,0,0,0,0,0,0.917583626,-0.397542814,-0.729557554,-0.683919422,-0.3375229,0.941317318,0.997917161,-0.064508449,-0.455906694,-0.890027576,-0.635432301,0.772156584,0.961129784,0.276096973,-0.128748177,-0.99167732,-0.858763958,0.512371412,0.811539059,0.584298174,0.213520915,-0.976938493,-0.98130647,0.192451582
4/27/2017,0,12,3,12,7.741533589,72,-0.731721337,0,0,0,0,0,0,0.000244141,7.961718816,7.943782692,7.842671475,0.018104366,7.8453601,7.795411353,7.875195295,0,0,1,0,0,0,0,0.91060463,-0.413278608,-0.752666828,-0.658401585,-0.288482433,0.957485188,0.991114064,-0.133014707,-0.530730048,-0.847540923,-0.552435313,0.833555772,0.987349442,0.158559385,-0.263665493,-0.964614176,-0.769414827,0.638749422,0.89963087,0.436651232,0.02581844,-0.999666649,-0.920971288,0.38963045
4/28/2017,0,12,3,12,7.964503364,90,-0.718065718,0,0,0,0,0,0,0.00012207,7.741533589,7.961718816,8.04334217,-0.197698745,7.831560563,7.776714782,7.8671055,0,0,0,1,0,0,0,0.903355802,-0.428891938,-0.774884041,-0.632103411,-0.238672766,0.971100052,0.979613692,-0.200890555,-0.601624063,-0.798779373,-0.463550271,0.886070622,0.999250011,0.038722281,-0.393590277,-0.91928597,-0.661634618,0.749826401,0.961129784,0.276096973,-0.162807013,-0.986657933,-0.821476553,0.570242293
4/29/2017,0,12,3,12,7.794411206,74,-0.718065718,0,0,0,0,0,0,6.10E-05,7.964503364,7.741533589,7.946263644,0.249891352,7.818085425,7.837328831,7.864189375,0,0,0,0,1,0,0,0.895839291,-0.444378178,-0.796182864,-0.60505607,-0.18822671,0.982125606,0.963470549,-0.267814305,-0.668063864,-0.74410394,-0.369724543,0.929141411,0.996658902,-0.081676395,-0.516062391,-0.856550996,-0.538005172,0.842941537,0.994217907,0.107381347,-0.345612313,-0.938377392,-0.687052767,0.726607525
4/30/2017,0,12,3,12,6.787844982,57,-0.718065718,0,1,0,0,0,0,1,7.794411206,7.964503364,7.059617628,-0.156467316,7.79494082,7.848431956,7.862510028,0,0,0,0,0,1,0,0.888057323,-0.459732739,-0.816538051,-0.577291617,-0.137278772,0.990532452,0.942761143,-0.333468779,-0.729557554,-0.683919422,-0.271958158,0.962309077,0.979613692,-0.200890555,-0.628762815,-0.777597147,-0.401487989,0.915864288,0.997917161,-0.064508449,-0.516062391,-0.856550996,-0.523415607,0.852077521
5/1/2017,0,12,3,12,6.793466133,38,-0.736793423,1,0,0,0,0,0,0.5,6.787844982,7.794411206,7.840312983,-0.634789777,7.778510544,7.840059958,7.832569582,0,0,0,0,0,0,1,0.880012204,-0.474951072,-0.835925479,-0.548842958,-0.085964799,0.996298175,0.917583626,-0.397542814,-0.785649855,-0.618671403,-0.171293144,0.985220107,0.94836158,-0.317191289,-0.729557554,-0.683919422,-0.255353295,0.966847814,0.972118197,-0.23449139,-0.668063864,-0.74410394,-0.3375229,0.941317318
5/2/2017,0,12,3,12,8.341410211,61,-0.782832366,0,0,1,0,0,0,0.25,6.793466133,6.787844982,7.943782692,0.005643341,7.674683848,7.759583677,7.791812034,1,0,0,0,0,0,0,0.871706319,-0.490028666,-0.85432217,-0.519743812,-0.034421612,0.999407401,0.888057323,-0.459732739,-0.835925479,-0.548842958,-0.068802427,0.997630305,0.903355802,-0.428891938,-0.816538051,-0.577291617,-0.103101697,0.99467082,0.917583626,-0.397542814,-0.796182864,-0.60505607,-0.137278772,0.990532452
5/3/2017,0,12,3,12,8.236950048,79,-0.777370119,0,0,0,0,0,0,0.125,8.341410211,6.793466133,7.961718816,3.705948373,7.762049019,7.807597182,7.828462909,0,1,0,0,0,0,0,0.863142128,-0.504961055,-0.871706319,-0.490028666,0.017213356,0.999851839,0.85432217,-0.519743812,-0.880012204,-0.474951072,0.034421612,0.999407401,0.845249057,-0.534372558,-0.888057323,-0.459732739,0.051619667,0.998666816,0.835925479,-0.548842958,-0.895839291,-0.444378178,0.068802427,0.997630305
5/4/2017,0,12,3,12,7.937731775,51,-0.864766077,0,0,0,0,0,0,0.0625,8.236950048,8.341410211,7.741533589,-0.099212974,7.815841013,7.830709475,7.840221152,0,0,1,0,0,0,0,0.85432217,-0.519743812,-0.888057323,-0.459732739,0.068802427,0.997630305,0.816538051,-0.577291617,-0.917583626,-0.397542814,0.137278772,0.990532452,0.774884041,-0.632103411,-0.942761143,-0.333468779,0.2051045,0.97874008,0.729557554,-0.683919422,-0.963470549,-0.267814305,0.271958158,0.962309077
5/5/2017,0,12,3,12,8.003697339,54,-0.838235161,0,0,0,0,0,0,0.03125,7.937731775,8.236950048,7.964503364,-0.258670903,7.844184716,7.837892561,7.840417923,0,0,0,1,0,0,0,0.845249057,-0.534372558,-0.903355802,-0.428891938,0.120208045,0.992748722,0.774884041,-0.632103411,-0.94836158,-0.317191289,0.238672766,0.971100052,0.693281227,-0.72066715,-0.979613692,-0.200890555,0.353676122,0.935367949,0.601624063,-0.798779373,-0.996658902,-0.081676395,0.463550271,0.886070622
5/6/2017,0,12,3,12,7.920446505,52,-0.838235161,0,0,0,0,0,0,0.015625,8.003697339,7.937731775,7.794411206,0.068214286,7.850604477,7.834477131,7.83382471,0,0,0,0,1,0,0,0.835925479,-0.548842958,-0.917583626,-0.397542814,0.171293144,0.985220107,0.729557554,-0.683919422,-0.972118197,-0.23449139,0.3375229,0.941317318,0.601624063,-0.798779373,-0.997917161,-0.064508449,0.49377555,0.869589389,0.455906694,-0.890027576,-0.994217907,0.107381347,0.635432301,0.772156584
5/7/2017,0,12,3,12,7.006695227,33,-0.838235161,0,0,0,0,0,0,0.0078125,7.920446505,8.003697339,6.787844982,-0.079906386,7.868582242,7.83243926,7.837659591,0,0,0,0,0,1,0,0.826354199,-0.563150724,-0.930723931,-0.365722523,0.221921513,0.975064532,0.680773409,-0.732494072,-0.98867759,-0.150055398,0.432775593,0.901501684,0.501241813,-0.865307254,-0.997324973,0.07309513,0.622046748,0.782980104,0.296712819,-0.954966755,-0.956234827,0.292600336,0.780295851,0.625410573
